77.066,45.949,-44.285,5,102.15,21.539,-44.172,0,7,1.043,0.78461,1.4908,163.94,0.579
85.55,34.191,-54.885,5,102.83,9.6684,-54.788,0,6,1.0566,0.90332,1.6088,178.65,0.40109
30.951,30.516,254.7,5,21.755,-3.2544,254.82,0,7,0.5649,1.0325,1.8313,196.53,0.48579
89.98,13.777,259.41,5,87.233,-0.96887,259.46,0,3,0.74466,1.0097,1.8829,200.74,0.15783
89.316,27.871,198.1,5,3.8458,-0.32037,198.39,0,18,0.92308,1.0032,1.2044,154.74,1.0956
19.202,25.136,239.66,5,4.0761,-0.77177,239.76,0,6,0.91848,1.0077,1.664,186.26,0.37059
75.13,48.258,146.07,5,-3.8397,101.07,146.37,0,19,1.0768,0.010672,0.62638,77.961,1.6516
10.071,43.513,246.24,5,-1.99,16.044,246.33,0,6,1.0398,0.83956,1.7371,184.91,0.43368
65.371,39.583,177.53,5,-4.5698,42.454,177.75,0,14,1.0914,0.57546,0.97504,118.28,1.1228
40.732,35.186,-28.373,5,102.39,2.0515,-28.146,0,14,1.0479,0.97948,1.3127,162.17,1.0691
67.72,8.3688,9.6923,5,102.21,14.3,9.8054,0,7,1.0443,0.857,0.89105,128.46,0.37502
10.971,11.177,206.44,5,-2.4559,4.4891,206.49,0,3,1.0491,0.95511,1.2944,159.51,0.15461
66.755,20.635,252.08,5,59.083,-3.1584,252.16,0,5,0.18166,1.0316,1.8018,192.41,0.30821
9.9624,25.866,47.361,5,80.847,103.33,47.701,0,21,0.61693,0.033281,0.46999,52.458,1.2462
72.834,41.194,-22.726,5,100.52,29.631,-22.629,0,6,1.0103,0.70369,1.2514,142.09,0.47556
49.12,26.16,142.67,5,-2.645,65.472,142.88,0,13,1.0529,0.34528,0.58759,82.221,0.88022
68.005,39.452,9.369,5,102.53,45.188,9.4822,0,7,1.0506,0.54812,0.89464,110.67,0.55407
65.454,35.169,-31.46,5,103.87,11.738,-31.314,0,9,1.0775,0.88262,1.3479,159.4,0.6752
17.234,28.43,255.51,5,9.7551,-0.6232,255.6,0,6,0.8049,1.0062,1.8401,197.91,0.38113
36.273,32.167,-9.4277,5,100.42,21.646,-9.2175,0,13,1.0083,0.78354,1.1024,136.11,0.93919
71.609,17.969,92.145,5,68.213,102.9,92.419,0,17,0.36425,0.029011,0.026882,18.6,1.002
67.121,45.309,255.34,5,54.546,-3.084,255.51,0,10,0.090914,1.0308,1.839,195.04,0.87247
