38.1,36.26,9.2201,5,50.122,102.88,88.132,1,15,0.0024363,0.028786,0.020756,3.4349,1.1567
41.335,13.156,30.91,5,50.109,103.78,90.073,1,19,0.002173,0.037792,0.00081111,3.7823,1.0885
19.148,8.2432,-6.5796,5,50.004,104.62,88.49,1,23,7.9938e-05,0.046185,0.016778,4.8605,1.188
30.648,20.047,231.74,5,19.547,-1.6108,-58.796,0,6,0.60907,1.0161,1.6533,182.74,0.36469
48.547,37.388,133.75,5,49.945,101.22,89.698,1,13,0.0011074,0.012157,0.0033556,1.258,1.0379
90.623,46.089,112.18,5,49.326,101.7,81.528,0,16,0.013486,0.017038,0.094133,8.6671,1.1851
92.388,44.538,248.41,5,50.194,104.99,87.05,1,20,0.0038711,0.049916,0.032778,5.8,1.4326
64.126,47.783,57.215,5,49.429,102.7,76.113,0,12,0.011412,0.027022,0.1543,14.159,1.1092
43.393,15.553,34.595,5,50.135,100.5,88.67,1,18,0.0026994,0.0050018,0.014778,1.4273,1.0625
39.579,26.961,26.153,5,50.147,100.86,88.984,1,16,0.0029387,0.0085863,0.011289,1.3392,1.0843
49.849,36.019,222.51,5,50.829,100.48,96.392,0,17,0.016582,0.0047789,0.071022,6.4634,1.3285
73.139,14.457,-81.014,5,76.63,-4.9768,265.23,0,4,0.5326,1.0498,1.947,206,0.22569
21.512,14.991,157.2,5,8.6157,-0.93769,-78.853,0,5,0.82769,1.0094,1.8761,201.03,0.27885
58.649,46.419,156.33,5,49.924,101.27,89.288,1,12,0.0015163,0.012671,0.0079111,1.458,1.1055
59.671,45.21,107.74,5,50.065,102.45,88.86,1,12,0.0013042,0.02448,0.012667,2.703,1.0784
68.397,20.44,-3.2522,5,49.881,102.97,90.257,1,35,0.0023706,0.029675,0.0028556,2.9835,2.143
63.019,35.898,32.092,5,49.662,103.82,77.242,0,15,0.0067502,0.038152,0.14176,13.322,1.1466
64.012,26.035,197.43,5,50.004,101.64,88.853,1,17,8.3108e-05,0.01637,0.012744,2.0013,1.1291
90.998,16.846,190.51,5,49.918,101.24,89.387,1,23,0.0016426,0.012412,0.0068111,1.3857,1.2404
31.914,25.409,16.065,5,49.987,101.32,91.012,1,17,0.00025749,0.013183,0.011244,1.6633,1.1075
81.387,23.158,76.815,5,49.948,102.84,88.88,1,19,0.0010445,0.0284,0.012444,3.0533,1.1445
37.417,29.986,213.2,5,49.853,101.74,91.01,1,34,0.0029361,0.017372,0.011222,2.0173,2.3898
42.107,37.416,-1.2634,5,49.957,102.08,89.727,1,14,0.0008606,0.02085,0.0030333,2.0983,1.1097
38.99,30.464,269.87,5,17.852,-0.19042,-40.868,0,10,0.64296,1.0019,1.4541,167.92,0.7102
42.574,43.308,254.02,5,49.99,105,89.957,1,34,0.00020384,0.049975,0.00047778,5.0002,2.9733
64.315,36.387,222.86,5,49.868,100.91,91.101,1,16,0.0026437,0.0090854,0.012233,1.4345,1.2269
21.283,24.696,151.65,5,49.966,101.21,89.014,1,32,0.00068705,0.0121,0.010956,1.5612,1.9853
80.362,16.289,105.59,5,49.941,104.97,89.057,1,21,0.0011885,0.049661,0.010478,5.059,1.1791
82.317,49.827,-40.268,5,50.117,101.51,90.496,1,22,0.002335,0.015088,0.0055111,1.5937,1.8432
70.657,12.454,33.653,5,50.121,102.65,89.821,1,21,0.0024244,0.026535,0.0019889,2.6588,1.1673
86.009,19.484,62.387,5,50.068,103.79,89.319,1,21,0.0013597,0.037946,0.0075667,3.8513,1.1905
70.359,14.034,-83.154,5,79.348,-3.363,-82.183,0,4,0.58695,1.0336,1.9131,202.96,0.22639
42.055,13.071,83.066,5,50.043,100.68,88.328,1,18,0.00085965,0.0068274,0.018578,1.8055,1.031
31.45,49.174,224.99,5,50.11,102.87,90.482,1,27,0.0021944,0.028674,0.0053556,2.9123,2.4951
38.712,49.597,35.414,5,50.127,103.6,89.487,1,12,0.0025404,0.036004,0.0057,3.6386,1.1616
40.223,34.856,127.53,5,49.948,102.19,88.998,1,14,0.001033,0.021894,0.011133,2.4089,1.0626
70.865,30.027,110.97,5,49.952,103.43,92.45,1,17,0.00095426,0.034281,0.027222,4.2154,1.1641
59.752,28.041,115.91,5,49.932,104.04,91.32,1,16,0.0013591,0.0404,0.014667,4.2507,1.1017
29.581,9.9981,-29.465,5,50.024,103.67,89.714,1,22,0.00048051,0.036672,0.0031778,3.6812,1.1919
48.029,40.615,28.506,5,49.998,103.52,90.829,1,13,3.1651e-05,0.035169,0.0092111,3.6163,1.094
43.909,47.929,198.12,5,53.461,103.24,85.126,0,14,0.069228,0.032384,0.054156,6.7994,1.3352
74.563,41.406,244.95,5,49.915,104.92,92.012,1,18,0.0017026,0.049236,0.022356,5.3162,1.4166
62.08,32.329,93.346,5,49.993,102.56,89.189,1,15,0.00013958,0.025613,0.0090111,2.6854,1.0911
36.019,33.998,227.59,5,50.076,102.39,88.131,1,32,0.0015216,0.023903,0.020767,3.035,2.3715
74.198,7.2136,111.39,5,50.082,104.96,88.371,1,22,0.0016402,0.049562,0.0181,5.2213,1.1471
50.862,17.06,-88.051,5,49.88,104.8,90.949,1,26,0.0023987,0.048023,0.010544,4.8944,1.5673
54.329,26.577,116.72,5,49.884,100.31,91.762,1,15,0.0023106,0.0030665,0.019578,1.7928,1.0197
84.001,33.048,-5.7215,5,50.01,103.35,91.389,1,29,0.00020926,0.033514,0.015433,3.6266,1.931
