38.1,36.26,9.2201,5,53.482,100.23,97.389,0,14,0.069633,0.0023239,0.0821,8.1716,1.0796
41.335,13.156,30.91,5,51.599,100.04,94.953,0,18,0.031973,0.00035316,0.055033,5.2049,1.0312
19.148,8.2432,-6.5796,5,51.491,100.69,94.671,0,23,0.029829,0.006885,0.0519,4.9515,1.188
30.648,20.047,231.74,5,51.279,100.78,74.781,0,22,0.025584,0.0077912,0.1691,15.293,1.3372
48.547,37.388,133.75,5,52.732,100.67,81.226,0,13,0.054632,0.0066726,0.097489,9.2139,1.0379
90.623,46.089,112.18,5,46.659,102.16,96.213,0,15,0.066813,0.021588,0.069033,7.3776,1.1111
92.388,44.538,248.41,5,54.439,103.64,92.143,0,29,0.088777,0.036377,0.023811,6.1275,2.0772
64.126,47.783,57.215,5,48.087,104.12,98.265,0,12,0.038254,0.041199,0.091833,9.431,1.1092
43.393,15.553,34.595,5,51.134,102.97,94.226,1,18,0.022684,0.029693,0.046956,5.2883,1.0625
39.579,26.961,26.153,5,52.895,103.24,96.226,0,16,0.057897,0.032379,0.069178,7.5922,1.0843
49.849,36.019,222.51,5,53.261,104.04,79.036,0,18,0.065221,0.040358,0.12182,12.131,1.4067
73.139,14.457,-81.014,5,47.103,104.39,84.24,0,28,0.057947,0.043935,0.064,7.8001,1.5798
21.512,14.991,157.2,5,53.551,103.58,79.863,0,20,0.071027,0.035834,0.11263,11.322,1.1154
58.649,46.419,156.33,5,48.606,101.48,79.189,0,12,0.027886,0.014832,0.12012,11.001,1.1055
59.671,45.21,107.74,5,47.959,103.12,86.847,1,12,0.040814,0.031165,0.035033,4.8828,1.0784
68.397,20.44,-3.2522,5,47.212,101.7,93.069,0,19,0.055766,0.016992,0.0341,4.4813,1.1634
63.019,35.898,32.092,5,47.753,100.88,96.566,0,14,0.044937,0.0087641,0.072956,6.9954,1.0702
64.012,26.035,197.43,5,54.571,104.93,87.714,0,19,0.091428,0.049267,0.0254,7.101,1.262
90.998,16.846,190.51,5,54.091,101.51,86.638,0,25,0.081819,0.015121,0.037356,5.5063,1.3483
31.914,25.409,16.065,5,53.832,103.59,95.259,0,17,0.076639,0.035867,0.058433,7.4316,1.1075
81.387,23.158,76.815,5,47.208,102.11,88.352,0,18,0.05583,0.021066,0.018311,3.8682,1.0843
37.417,29.986,213.2,5,50.526,101.27,73.43,0,18,0.010514,0.012748,0.18411,16.627,1.2652
42.107,37.416,-1.2634,5,49.67,104.31,96.482,0,15,0.0066009,0.043127,0.072022,7.7911,1.189
38.99,30.464,269.87,5,51.774,103.16,75.714,0,23,0.035483,0.03157,0.15873,14.738,1.6335
42.574,43.308,254.02,5,48.756,104.09,70.361,0,19,0.024882,0.040948,0.21821,20.099,1.6615
64.315,36.387,222.86,5,54.501,101.06,83.988,0,18,0.090025,0.010644,0.0668,7.5846,1.3803
21.283,24.696,151.65,5,52.015,104.1,76.19,0,18,0.040307,0.041005,0.15344,14.546,1.1167
80.362,16.289,105.59,5,48.443,100.06,83.646,0,19,0.031138,0.00063259,0.0706,6.5423,1.0668
82.317,49.827,-40.268,5,56.97,100.25,145.2,0,17,0.1394,0.002537,0.61333,55.639,1.4243
70.657,12.454,33.653,5,47.884,104.62,85.672,1,20,0.042318,0.046189,0.048089,6.6748,1.1117
86.009,19.484,62.387,5,47.142,104.79,86.779,0,20,0.057157,0.047916,0.035789,6.441,1.1338
70.359,14.034,-83.154,5,46.871,100.02,86.075,0,27,0.062587,0.00024129,0.043611,5.0196,1.5281
42.055,13.071,83.066,5,52.381,101.21,95.345,0,18,0.047628,0.012112,0.059389,5.9751,1.031
31.45,49.174,224.99,5,39.48,100.49,59.765,0,15,0.21041,0.0049498,0.33594,32.017,1.3862
38.712,49.597,35.414,5,54.793,101.32,86.455,0,11,0.095858,0.013218,0.039389,6.1059,1.0648
40.223,34.856,127.53,5,54.826,102.11,87.297,0,14,0.096511,0.021122,0.030033,5.9202,1.0626
70.865,30.027,110.97,5,48.065,103.76,85.138,0,16,0.038707,0.037639,0.054022,6.4437,1.0956
59.752,28.041,115.91,5,49.512,100.62,83.382,0,15,0.0097511,0.006227,0.073533,6.6649,1.0328
29.581,9.9981,-29.465,5,49.322,102.18,88.091,1,23,0.013567,0.021789,0.021211,2.976,1.2461
48.029,40.615,28.506,5,50.77,102.83,97.91,0,13,0.015408,0.028334,0.087889,8.4362,1.094
43.909,47.929,198.12,5,48.952,100.56,70.704,0,13,0.020958,0.0056383,0.2144,19.333,1.2398
74.563,41.406,244.95,5,54.823,103.79,89.258,0,23,0.09646,0.037895,0.0082444,6.1787,1.8101
62.08,32.329,93.346,5,48.559,104.76,84.77,0,15,0.028817,0.04758,0.058111,7.2171,1.0911
36.019,33.998,227.59,5,49.52,104.29,71.689,0,19,0.0095985,0.042862,0.20346,18.813,1.4081
74.198,7.2136,111.39,5,50.565,104.18,82.925,0,21,0.011302,0.041778,0.078611,8.2369,1.095
50.862,17.06,-88.051,5,47.872,101.25,85.62,1,26,0.042558,0.012548,0.048667,5.0275,1.5673
54.329,26.577,116.72,5,50.814,100.51,83.416,0,15,0.016286,0.0051169,0.073156,6.6537,1.0197
84.001,33.048,-5.7215,5,47.729,103.21,102.93,0,19,0.04543,0.032079,0.14367,13.515,1.2651
44.821,29.242,-3.7188,5,48.218,100.52,93.036,1,16,0.035634,0.0051506,0.033733,3.5585,1.1276
71.758,36.494,219.42,5,54.241,100.81,83.674,0,19,0.084818,0.0080727,0.070289,7.659,1.4152
71.664,12.626,148.02,5,51.583,102.01,82.729,0,20,0.031664,0.020068,0.080789,7.708,1.1109
55.133,44.711,192.67,5,53.23,102.91,79.059,0,14,0.064604,0.029066,0.12157,11.773,1.2607
25.32,33.28,252.6,5,46.74,103.48,66.656,0,22,0.065191,0.034776,0.25938,23.826,1.5463
33.456,30.26,20.719,5,54.173,104.56,94.461,0,16,0.08346,0.045643,0.049567,7.6229,1.1161
23.368,13.516,-49.11,5,49.756,104.83,84.853,0,27,0.004876,0.048287,0.057189,7.0626,1.4918
89.146,23.736,265.09,5,77.801,-3.7064,236.14,0,6,0.55603,1.0371,1.6238,181.34,0.34996
77.932,25.572,192.56,5,53.817,102.68,84.335,0,21,0.076343,0.026849,0.062944,7.3379,1.3208
92.204,26.661,155.14,5,50.701,100.94,79.48,0,21,0.014013,0.0093535,0.11689,10.585,1.2409
34.87,18.767,71.313,5,53.373,104.73,95.792,0,18,0.067464,0.047261,0.064356,8.2035,1.0892
29.009,32.558,116.32,5,53.753,102.05,80.503,0,15,0.075057,0.020479,0.10552,10.415,1.0618
41.948,46.849,-22.648,5,49.239,101.45,101.41,0,14,0.015211,0.01455,0.12678,11.527,1.3021
37.218,11.766,-36.579,5,48.998,104.34,84.422,0,23,0.020049,0.04337,0.061978,7.1382,1.2899
32.712,21.8,142.86,5,54.627,101.19,84.756,0,17,0.09254,0.011861,0.058267,7.094,1.0613
35.01,10.728,156.86,5,54.67,104.5,92.017,0,20,0.093401,0.045001,0.022411,6.7917,1.1047
