38.1,36.26,9.2201,5,-0.72021,83.356,167.41,0,22,1.0144,0.16644,0.86006,94.027,1.6964
41.335,13.156,30.91,5,-3.636,52.683,167.34,0,16,1.0727,0.47317,0.85938,105.35,0.91664
19.148,8.2432,-6.5796,5,47.131,-1.6258,-33.661,0,6,0.057383,1.0163,1.374,160.09,0.3099
30.648,20.047,231.74,5,-3.345,20.77,167.88,0,7,1.0669,0.7923,0.86529,123.24,0.42547
48.547,37.388,133.75,5,-4.131,52.231,167.36,0,11,1.0826,0.47769,0.85956,105.81,0.87819
90.623,46.089,112.18,5,-0.2329,70.165,167.42,0,19,1.0047,0.29835,0.86017,96.987,1.4074
92.388,44.538,248.41,5,-4.4211,55.996,167.37,0,20,1.0884,0.44004,0.8597,104.33,1.4326
64.126,47.783,57.215,5,-4.3601,81.253,167.37,0,17,1.0872,0.18747,0.85968,96.399,1.5714
43.393,15.553,34.595,5,-0.21344,53.168,167.36,0,15,1.0043,0.46832,0.85957,103.44,0.88543
39.579,26.961,26.153,5,-0.23392,67.353,167.36,0,16,1.0047,0.32647,0.85958,97.848,1.0843
49.849,36.019,222.51,5,-4.0132,42.749,167.39,0,11,1.0803,0.57251,0.85991,110.38,0.85963
73.139,14.457,-81.014,5,-2.9314,13.56,167.39,0,17,1.0586,0.8644,0.85986,127.52,0.95918
21.512,14.991,157.2,5,-2.6735,21.273,167.07,0,5,1.0535,0.78727,0.85628,122.11,0.27885
58.649,46.419,156.33,5,-4.7386,60.732,167.37,0,13,1.0948,0.39268,0.85966,102.59,1.1976
59.671,45.21,107.74,5,-0.80388,65.358,167.4,0,13,1.0161,0.34642,0.86001,98.854,1.1683
68.397,20.44,-3.2522,5,103.32,21.109,8.1464,0,7,1.0663,0.78891,0.90948,125.56,0.42861
63.019,35.898,32.092,5,-0.63015,76.215,167.41,0,19,1.0126,0.23785,0.8601,95.506,1.4524
64.012,26.035,197.43,5,-4.7053,38.647,167.37,0,14,1.0941,0.61353,0.85968,112.89,0.92986
