1.0101,-45.877,25.2
1.0101,-43.872,25.191
1.0101,-41.866,25.164
1.0101,-39.861,25.123
1.0101,-37.855,25.068
1.0101,-35.85,25.001
1.0101,-33.844,24.923
1.0101,-31.838,24.835
1.0101,-29.833,24.63
1.0101,-27.827,23.254
1.0101,-25.822,21.91
1.0101,-23.816,20.604
1.0101,-21.811,19.498
1.0101,-19.805,18.355
1.0101,-17.799,17.182
1.0101,-15.794,16.115
1.0101,-13.788,14.946
1.0101,-11.783,13.667
1.0101,-9.7772,12.374
1.0101,-7.7716,10.84
1.0101,-5.766,8.9929
1.0101,-3.7604,6.78
1.0101,-1.7549,3.7571
1.0101,0.2507,0
1.0101,2.2563,0
1.0101,4.2618,0
1.0101,6.2674,0
1.0101,8.273,-9.4671e-17
1.0101,10.279,-9.8272e-17
1.0101,12.284,0
1.0101,14.29,-3.2036e-16
1.0101,16.295,-2.2938e-16
1.0101,18.301,-1.8578e-16
1.0101,20.306,0
1.0101,22.312,-4.9132e-16
1.0101,24.318,-3.9393e-16
1.0101,26.323,-1.8197e-16
1.0101,28.329,-1.6503e-15
1.0101,30.334,-4.2961
1.0101,32.34,-16.897
1.0101,34.345,-22.103
1.0101,36.351,-23.419
1.0101,38.357,-23.641
1.0101,40.362,-23.861
1.0101,42.368,-24.068
1.0101,44.373,-24.264
1.0101,46.379,-24.45
1.0101,48.384,-24.621
1.0101,50.39,-24.776
1.0101,52.396,-24.912
1.0101,54.401,-25.027
1.0101,56.407,-25.117
1.0101,58.412,-25.176
1.0101,60.418,-25.194
1.0101,62.423,-25.151
1.0101,64.429,-25.069
1.0101,66.435,-24.955
1.0101,68.44,-24.816
1.0101,70.446,-24.655
1.0101,72.451,-24.474
1.0101,74.457,-24.278
1.0101,76.462,-24.067
1.0101,78.468,-23.845
1.0101,80.474,-23.611
1.0101,82.479,-23.366
1.0101,84.485,-23.748
1.0101,86.49,-24.49
1.0101,88.496,-25.025
1.0101,90.501,-25.169
1.0101,92.507,-24.791
1.0101,94.513,-24.138
1.0101,96.518,-23.329
1.0101,98.524,-23.49
1.0101,100.53,-23.73
1.0101,102.53,-23.958
1.0101,104.54,-24.174
1.0101,106.55,-24.378
1.0101,108.55,-24.567
1.0101,110.56,-24.738
1.0101,112.56,-24.889
1.0101,114.57,-25.016
1.0101,116.57,-25.114
1.0101,118.58,-25.178
1.0101,120.58,-25.193
1.0101,122.59,-25.151
1.0101,124.6,-25.075
1.0101,126.6,-24.972
1.0101,128.61,-24.846
1.0101,130.61,-24.7
1.0101,132.62,-24.537
1.0101,134.62,-24.359
1.0101,136.63,-24.167
1.0101,138.64,-23.966
1.0101,140.64,-23.753
1.0101,142.65,-23.53
1.0101,144.65,-23.305
1.0101,146.66,-9.0718
1.0101,148.66,9.0502
1.0101,150.67,23.242
1.0101,152.67,23.445
1.0101,154.68,23.635
1.0101,156.69,23.824
1.0101,158.69,24.003
1.0101,160.7,24.176
1.0101,162.7,24.34
1.0101,164.71,24.495
1.0101,166.71,24.639
1.0101,168.72,24.771
1.0101,170.72,24.89
1.0101,172.73,24.993
1.0101,174.74,25.079
1.0101,176.74,25.144
1.0101,178.75,25.187
1.0101,180.75,25.191
1.0101,182.76,25.145
1.0101,184.76,25.068
1.0101,186.77,24.963
1.0101,188.77,24.835
1.0101,190.78,24.687
1.0101,192.79,24.523
1.0101,194.79,24.344
1.0101,196.8,24.15
1.0101,198.8,24.085
1.0101,200.81,24.217
1.0101,202.81,24.344
1.0101,204.82,24.465
1.0101,206.82,24.579
1.0101,208.83,24.687
1.0101,210.84,24.788
1.0101,212.84,24.88
1.0101,214.85,24.963
1.0101,216.85,25.035
1.0101,218.86,25.097
1.0101,220.86,25.145
1.0101,222.87,25.18
1.0101,224.87,25.199
1.0101,226.88,25.2
1.0101,228.89,25.2
1.0101,230.89,25.2
1.0101,232.9,25.2
1.0101,234.9,25.2
1.0101,236.91,25.2
1.0101,238.91,25.2
1.0101,240.92,25.2
1.0101,242.92,25.2
1.0101,244.93,25.2
1.0101,246.94,25.2
1.0101,248.94,25.2
1.0101,250.95,25.2
1.0101,252.95,25.2
1.0101,254.96,25.2
1.0101,256.96,25.2
1.0101,258.97,25.2
1.0101,260.97,25.2
1.0101,262.98,25.2
1.0101,264.99,25.2
1.0101,266.99,25.2
1.0101,269,25.2
2.0202,-90,25.2
2.0202,-87.994,25.2
2.0202,-85.989,25.2
2.0202,-83.983,25.2
2.0202,-81.978,25.2
2.0202,-79.972,25.2
2.0202,-77.967,25.2
2.0202,-75.961,25.2
2.0202,-73.955,25.2
2.0202,-71.95,25.2
2.0202,-69.944,25.2
2.0202,-67.939,25.2
2.0202,-65.933,25.2
2.0202,-63.928,25.2
2.0202,-61.922,25.2
2.0202,-59.916,25.2
2.0202,-57.911,25.2
2.0202,-55.905,25.2
2.0202,-53.9,25.2
2.0202,-51.894,25.2
2.0202,-49.889,25.2
2.0202,-47.883,25.2
2.0202,-45.877,25.2
2.0202,-43.872,25.191
2.0202,-41.866,25.164
2.0202,-39.861,25.123
2.0202,-37.855,25.068
2.0202,-35.85,25.001
2.0202,-33.844,24.923
2.0202,-31.838,24.835
2.0202,-29.833,24.63
2.0202,-27.827,23.254
2.0202,-25.822,21.91
2.0202,-23.816,20.604
2.0202,-21.811,19.498
2.0202,-19.805,18.355
2.0202,-17.799,17.182
2.0202,-15.794,16.115
2.0202,-13.788,14.946
2.0202,-11.783,13.667
2.0202,-9.7772,12.374
2.0202,-7.7716,10.84
2.0202,-5.766,8.9929
2.0202,-3.7604,6.78
2.0202,-1.7549,3.7571
2.0202,0.2507,0
2.0202,2.2563,0
2.0202,4.2618,0
2.0202,6.2674,0
2.0202,8.273,-9.4671e-17
2.0202,10.279,-9.8272e-17
2.0202,12.284,0
2.0202,14.29,-3.2036e-16
2.0202,16.295,-2.2938e-16
2.0202,18.301,-1.8578e-16
2.0202,20.306,0
2.0202,22.312,-4.9132e-16
2.0202,24.318,-3.9393e-16
2.0202,26.323,-1.8197e-16
2.0202,28.329,-1.6503e-15
2.0202,30.334,-4.2961
2.0202,32.34,-16.897
2.0202,34.345,-22.103
2.0202,36.351,-23.419
2.0202,38.357,-23.641
2.0202,40.362,-23.861
2.0202,42.368,-24.068
2.0202,44.373,-24.264
2.0202,46.379,-24.45
2.0202,48.384,-24.621
2.0202,50.39,-24.776
2.0202,52.396,-24.912
2.0202,54.401,-25.027
2.0202,56.407,-25.117
2.0202,58.412,-25.176
2.0202,60.418,-25.194
2.0202,62.423,-25.151
2.0202,64.429,-25.069
2.0202,66.435,-24.955
2.0202,68.44,-24.816
2.0202,70.446,-24.655
2.0202,72.451,-24.474
2.0202,74.457,-24.278
2.0202,76.462,-24.067
2.0202,78.468,-23.845
2.0202,80.474,-23.611
2.0202,82.479,-23.366
2.0202,84.485,-23.748
2.0202,86.49,-24.49
2.0202,88.496,-25.025
2.0202,90.501,-25.169
2.0202,92.507,-24.791
2.0202,94.513,-24.138
2.0202,96.518,-23.329
2.0202,98.524,-23.49
2.0202,100.53,-23.73
2.0202,102.53,-23.958
2.0202,104.54,-24.174
2.0202,106.55,-24.378
2.0202,108.55,-24.567
2.0202,110.56,-24.738
2.0202,112.56,-24.889
2.0202,114.57,-25.016
2.0202,116.57,-25.114
2.0202,118.58,-25.178
2.0202,120.58,-25.193
2.0202,122.59,-25.151
2.0202,124.6,-25.075
2.0202,126.6,-24.972
2.0202,128.61,-24.846
2.0202,130.61,-24.7
2.0202,132.62,-24.537
2.0202,134.62,-24.359
2.0202,136.63,-24.167
2.0202,138.64,-23.966
2.0202,140.64,-23.753
2.0202,142.65,-23.53
2.0202,144.65,-23.305
2.0202,146.66,-9.0718
2.0202,148.66,9.0502
2.0202,150.67,23.242
2.0202,152.67,23.445
2.0202,154.68,23.635
2.0202,156.69,23.824
2.0202,158.69,24.003
2.0202,160.7,24.176
2.0202,162.7,24.34
2.0202,164.71,24.495
2.0202,166.71,24.639
2.0202,168.72,24.771
2.0202,170.72,24.89
2.0202,172.73,24.993
2.0202,174.74,25.079
2.0202,176.74,25.144
2.0202,178.75,25.187
2.0202,180.75,25.191
2.0202,182.76,25.145
2.0202,184.76,25.068
2.0202,186.77,24.963
2.0202,188.77,24.835
2.0202,190.78,24.687
2.0202,192.79,24.523
2.0202,194.79,24.344
2.0202,196.8,24.15
2.0202,198.8,24.085
2.0202,200.81,24.217
2.0202,202.81,24.344
2.0202,204.82,24.465
2.0202,206.82,24.579
2.0202,208.83,24.687
2.0202,210.84,24.788
2.0202,212.84,24.88
2.0202,214.85,24.963
2.0202,216.85,25.035
2.0202,218.86,25.097
2.0202,220.86,25.145
2.0202,222.87,25.18
2.0202,224.87,25.199
2.0202,226.88,25.2
2.0202,228.89,25.2
2.0202,230.89,25.2
2.0202,232.9,25.2
2.0202,234.9,25.2
2.0202,236.91,25.2
2.0202,238.91,25.2
2.0202,240.92,25.2
2.0202,242.92,25.2
2.0202,244.93,25.2
2.0202,246.94,25.2
2.0202,248.94,25.2
2.0202,250.95,25.2
2.0202,252.95,25.2
2.0202,254.96,25.2
2.0202,256.96,25.2
2.0202,258.97,25.2
2.0202,260.97,25.2
2.0202,262.98,25.2
2.0202,264.99,25.2
2.0202,266.99,25.2
2.0202,269,25.2
3.0303,-90,25.2
3.0303,-87.994,25.2
3.0303,-85.989,25.2
3.0303,-83.983,25.2
3.0303,-81.978,25.2
3.0303,-79.972,25.2
3.0303,-77.967,25.2
3.0303,-75.961,25.2
3.0303,-73.955,25.2
3.0303,-71.95,25.2
3.0303,-69.944,25.2
3.0303,-67.939,25.2
3.0303,-65.933,25.2
3.0303,-63.928,25.2
3.0303,-61.922,25.2
3.0303,-59.916,25.2
3.0303,-57.911,25.2
3.0303,-55.905,25.2
3.0303,-53.9,25.2
3.0303,-51.894,25.2
3.0303,-49.889,25.2
3.0303,-47.883,25.2
3.0303,-45.877,25.2
3.0303,-43.872,25.191
3.0303,-41.866,25.164
3.0303,-39.861,25.123
3.0303,-37.855,25.068
3.0303,-35.85,25.001
3.0303,-33.844,24.923
3.0303,-31.838,24.835
3.0303,-29.833,24.63
3.0303,-27.827,23.254
3.0303,-25.822,21.91
3.0303,-23.816,20.604
3.0303,-21.811,19.498
3.0303,-19.805,18.355
3.0303,-17.799,17.182
3.0303,-15.794,16.115
3.0303,-13.788,14.946
3.0303,-11.783,13.667
3.0303,-9.7772,12.374
3.0303,-7.7716,10.84
3.0303,-5.766,8.9929
3.0303,-3.7604,6.78
3.0303,-1.7549,3.7571
3.0303,0.2507,0
3.0303,2.2563,0
3.0303,4.2618,0
3.0303,6.2674,0
3.0303,8.273,-9.4671e-17
3.0303,10.279,-9.8272e-17
3.0303,12.284,0
3.0303,14.29,-3.2036e-16
3.0303,16.295,-2.2938e-16
3.0303,18.301,-1.8578e-16
3.0303,20.306,0
3.0303,22.312,-4.9132e-16
3.0303,24.318,-3.9393e-16
3.0303,26.323,-1.8197e-16
3.0303,28.329,-1.6503e-15
3.0303,30.334,-4.2961
3.0303,32.34,-16.897
3.0303,34.345,-22.103
3.0303,36.351,-23.419
3.0303,38.357,-23.641
3.0303,40.362,-23.861
3.0303,42.368,-24.068
3.0303,44.373,-24.264
3.0303,46.379,-24.45
3.0303,48.384,-24.621
3.0303,50.39,-24.776
3.0303,52.396,-24.912
3.0303,54.401,-25.027
3.0303,56.407,-25.117
3.0303,58.412,-25.176
3.0303,60.418,-25.194
3.0303,62.423,-25.151
3.0303,64.429,-25.069
3.0303,66.435,-24.955
3.0303,68.44,-24.816
3.0303,70.446,-24.655
3.0303,72.451,-24.474
3.0303,74.457,-24.278
3.0303,76.462,-24.067
3.0303,78.468,-23.845
3.0303,80.474,-23.611
3.0303,82.479,-23.366
3.0303,84.485,-23.748
3.0303,86.49,-24.49
3.0303,88.496,-25.025
3.0303,90.501,-25.169
3.0303,92.507,-24.791
3.0303,94.513,-24.138
3.0303,96.518,-23.329
3.0303,98.524,-23.49
3.0303,100.53,-23.73
3.0303,102.53,-23.958
3.0303,104.54,-24.174
3.0303,106.55,-24.378
3.0303,108.55,-24.567
3.0303,110.56,-24.738
3.0303,112.56,-24.889
3.0303,114.57,-25.016
3.0303,116.57,-25.114
3.0303,118.58,-25.178
3.0303,120.58,-25.193
3.0303,122.59,-25.151
3.0303,124.6,-25.075
3.0303,126.6,-24.972
3.0303,128.61,-24.846
3.0303,130.61,-24.7
3.0303,132.62,-24.537
3.0303,134.62,-24.359
3.0303,136.63,-24.167
3.0303,138.64,-23.966
3.0303,140.64,-23.753
3.0303,142.65,-23.53
3.0303,144.65,-23.305
3.0303,146.66,-9.0718
3.0303,148.66,9.0502
3.0303,150.67,23.242
3.0303,152.67,23.445
3.0303,154.68,23.635
3.0303,156.69,23.824
3.0303,158.69,24.003
3.0303,160.7,24.176
3.0303,162.7,24.34
3.0303,164.71,24.495
3.0303,166.71,24.639
3.0303,168.72,24.771
3.0303,170.72,24.89
3.0303,172.73,24.993
3.0303,174.74,25.079
3.0303,176.74,25.144
3.0303,178.75,25.187
3.0303,180.75,25.191
3.0303,182.76,25.145
3.0303,184.76,25.068
3.0303,186.77,24.963
3.0303,188.77,24.835
3.0303,190.78,24.687
3.0303,192.79,24.523
3.0303,194.79,24.344
3.0303,196.8,24.15
3.0303,198.8,24.085
3.0303,200.81,24.217
3.0303,202.81,24.344
3.0303,204.82,24.465
3.0303,206.82,24.579
3.0303,208.83,24.687
3.0303,210.84,24.788
3.0303,212.84,24.88
3.0303,214.85,24.963
3.0303,216.85,25.035
3.0303,218.86,25.097
3.0303,220.86,25.145
3.0303,222.87,25.18
3.0303,224.87,25.199
3.0303,226.88,25.2
3.0303,228.89,25.2
3.0303,230.89,25.2
3.0303,232.9,25.2
3.0303,234.9,25.2
3.0303,236.91,25.2
3.0303,238.91,25.2
3.0303,240.92,25.2
3.0303,242.92,25.2
3.0303,244.93,25.2
3.0303,246.94,25.2
3.0303,248.94,25.2
3.0303,250.95,25.2
3.0303,252.95,25.2
3.0303,254.96,25.2
3.0303,256.96,25.2
3.0303,258.97,25.2
3.0303,260.97,25.2
3.0303,262.98,25.2
3.0303,264.99,25.2
3.0303,266.99,25.2
3.0303,269,25.2
4.0404,-90,25.2
4.0404,-87.994,25.2
4.0404,-85.989,25.2
4.0404,-83.983,25.2
4.0404,-81.978,25.2
4.0404,-79.972,25.2
4.0404,-77.967,25.2
4.0404,-75.961,25.2
4.0404,-73.955,25.2
4.0404,-71.95,25.2
4.0404,-69.944,25.2
4.0404,-67.939,25.2
4.0404,-65.933,25.2
4.0404,-63.928,25.2
4.0404,-61.922,25.2
4.0404,-59.916,25.2
4.0404,-57.911,25.2
4.0404,-55.905,25.2
4.0404,-53.9,25.2
4.0404,-51.894,25.2
4.0404,-49.889,25.2
4.0404,-47.883,25.2
4.0404,-45.877,25.2
4.0404,-43.872,25.191
4.0404,-41.866,25.164
4.0404,-39.861,25.123
4.0404,-37.855,25.068
4.0404,-35.85,25.001
4.0404,-33.844,24.923
4.0404,-31.838,24.835
4.0404,-29.833,24.63
4.0404,-27.827,23.254
4.0404,-25.822,21.91
4.0404,-23.816,20.604
4.0404,-21.811,19.498
4.0404,-19.805,18.355
4.0404,-17.799,17.182
4.0404,-15.794,16.115
4.0404,-13.788,14.946
4.0404,-11.783,13.667
4.0404,-9.7772,12.374
4.0404,-7.7716,10.84
4.0404,-5.766,8.9929
4.0404,-3.7604,6.78
4.0404,-1.7549,3.7571
4.0404,0.2507,0
4.0404,2.2563,0
4.0404,4.2618,0
4.0404,6.2674,0
4.0404,8.273,-9.4671e-17
4.0404,10.279,-9.8272e-17
4.0404,12.284,0
4.0404,14.29,-3.2036e-16
4.0404,16.295,-2.2938e-16
4.0404,18.301,-1.8578e-16
4.0404,20.306,0
4.0404,22.312,-4.9132e-16
4.0404,24.318,-3.9393e-16
4.0404,26.323,-1.8197e-16
4.0404,28.329,-1.6503e-15
4.0404,30.334,-4.2961
4.0404,32.34,-16.897
4.0404,34.345,-22.103
4.0404,36.351,-23.419
4.0404,38.357,-23.641
4.0404,40.362,-23.861
4.0404,42.368,-24.068
4.0404,44.373,-24.264
4.0404,46.379,-24.45
4.0404,48.384,-24.621
4.0404,50.39,-24.776
4.0404,52.396,-24.912
4.0404,54.401,-25.027
4.0404,56.407,-25.117
4.0404,58.412,-25.176
4.0404,60.418,-25.194
4.0404,62.423,-25.151
4.0404,64.429,-25.069
4.0404,66.435,-24.955
4.0404,68.44,-24.816
4.0404,70.446,-24.655
4.0404,72.451,-24.474
4.0404,74.457,-24.278
4.0404,76.462,-24.067
4.0404,78.468,-23.845
4.0404,80.474,-23.611
4.0404,82.479,-23.366
4.0404,84.485,-23.748
4.0404,86.49,-24.49
4.0404,88.496,-25.025
4.0404,90.501,-25.169
4.0404,92.507,-24.791
4.0404,94.513,-24.138
4.0404,96.518,-23.329
4.0404,98.524,-23.49
4.0404,100.53,-23.73
4.0404,102.53,-23.958
4.0404,104.54,-24.174
4.0404,106.55,-24.378
4.0404,108.55,-24.567
4.0404,110.56,-24.738
4.0404,112.56,-24.889
4.0404,114.57,-25.016
4.0404,116.57,-25.114
4.0404,118.58,-25.178
4.0404,120.58,-25.193
4.0404,122.59,-25.151
4.0404,124.6,-25.075
4.0404,126.6,-24.972
4.0404,128.61,-24.846
4.0404,130.61,-24.7
4.0404,132.62,-24.537
4.0404,134.62,-24.359
4.0404,136.63,-24.167
4.0404,138.64,-23.966
4.0404,140.64,-23.753
4.0404,142.65,-23.53
4.0404,144.65,-23.305
4.0404,146.66,-9.0718
4.0404,148.66,9.0502
4.0404,150.67,23.242
4.0404,152.67,23.445
4.0404,154.68,23.635
4.0404,156.69,23.824
4.0404,158.69,24.003
4.0404,160.7,24.176
4.0404,162.7,24.34
4.0404,164.71,24.495
4.0404,166.71,24.639
4.0404,168.72,24.771
4.0404,170.72,24.89
4.0404,172.73,24.993
4.0404,174.74,25.079
4.0404,176.74,25.144
4.0404,178.75,25.187
4.0404,180.75,25.191
4.0404,182.76,25.145
4.0404,184.76,25.068
4.0404,186.77,24.963
4.0404,188.77,24.835
4.0404,190.78,24.687
4.0404,192.79,24.523
4.0404,194.79,24.344
4.0404,196.8,24.15
4.0404,198.8,24.085
4.0404,200.81,24.217
4.0404,202.81,24.344
4.0404,204.82,24.465
4.0404,206.82,24.579
4.0404,208.83,24.687
4.0404,210.84,24.788
4.0404,212.84,24.88
4.0404,214.85,24.963
4.0404,216.85,25.035
4.0404,218.86,25.097
4.0404,220.86,25.145
4.0404,222.87,25.18
4.0404,224.87,25.199
4.0404,226.88,25.2
4.0404,228.89,25.2
4.0404,230.89,25.2
4.0404,232.9,25.2
4.0404,234.9,25.2
4.0404,236.91,25.2
4.0404,238.91,25.2
4.0404,240.92,25.2
4.0404,242.92,25.2
4.0404,244.93,25.2
4.0404,246.94,25.2
4.0404,248.94,25.2
4.0404,250.95,25.2
4.0404,252.95,25.2
4.0404,254.96,25.2
4.0404,256.96,25.2
4.0404,258.97,25.2
4.0404,260.97,25.2
4.0404,262.98,25.2
4.0404,264.99,25.2
4.0404,266.99,25.2
4.0404,269,25.2
5.0505,-90,25.2
5.0505,-87.994,25.2
5.0505,-85.989,25.2
5.0505,-83.983,25.2
5.0505,-81.978,25.2
5.0505,-79.972,25.2
5.0505,-77.967,25.2
5.0505,-75.961,25.2
5.0505,-73.955,25.2
5.0505,-71.95,25.2
5.0505,-69.944,25.2
5.0505,-67.939,25.2
5.0505,-65.933,25.2
5.0505,-63.928,25.2
5.0505,-61.922,25.2
5.0505,-59.916,25.2
5.0505,-57.911,25.2
5.0505,-55.905,25.2
5.0505,-53.9,25.2
5.0505,-51.894,25.2
5.0505,-49.889,25.2
5.0505,-47.883,25.2
5.0505,-45.877,25.2
5.0505,-43.872,25.191
5.0505,-41.866,25.164
5.0505,-39.861,25.123
5.0505,-37.855,25.068
5.0505,-35.85,25.001
5.0505,-33.844,24.923
5.0505,-31.838,24.835
5.0505,-29.833,24.63
5.0505,-27.827,23.254
5.0505,-25.822,21.91
5.0505,-23.816,20.604
5.0505,-21.811,19.498
5.0505,-19.805,18.355
5.0505,-17.799,17.182
5.0505,-15.794,16.115
5.0505,-13.788,14.946
5.0505,-11.783,13.667
5.0505,-9.7772,12.374
5.0505,-7.7716,10.84
5.0505,-5.766,8.9929
5.0505,-3.7604,6.78
5.0505,-1.7549,3.7571
5.0505,0.2507,0
5.0505,2.2563,0
5.0505,4.2618,0
5.0505,6.2674,0
5.0505,8.273,-9.4671e-17
5.0505,10.279,-9.8272e-17
5.0505,12.284,0
5.0505,14.29,-3.2036e-16
5.0505,16.295,-2.2938e-16
5.0505,18.301,-1.8578e-16
5.0505,20.306,0
5.0505,22.312,-4.9132e-16
5.0505,24.318,-3.9393e-16
5.0505,26.323,-1.8197e-16
5.0505,28.329,-1.6503e-15
5.0505,30.334,-4.2961
5.0505,32.34,-16.897
5.0505,34.345,-22.103
5.0505,36.351,-23.419
5.0505,38.357,-23.641
5.0505,40.362,-23.861
5.0505,42.368,-24.068
5.0505,44.373,-24.264
5.0505,46.379,-24.45
5.0505,48.384,-24.621
5.0505,50.39,-24.776
5.0505,52.396,-24.912
5.0505,54.401,-25.027
5.0505,56.407,-25.117
5.0505,58.412,-25.176
5.0505,60.418,-25.194
5.0505,62.423,-25.151
5.0505,64.429,-25.069
5.0505,66.435,-24.955
5.0505,68.44,-24.816
5.0505,70.446,-24.655
5.0505,72.451,-24.474
5.0505,74.457,-24.278
5.0505,76.462,-24.067
5.0505,78.468,-23.845
5.0505,80.474,-23.611
5.0505,82.479,-23.366
5.0505,84.485,-23.748
5.0505,86.49,-24.49
5.0505,88.496,-25.025
5.0505,90.501,-25.169
5.0505,92.507,-24.791
5.0505,94.513,-24.138
5.0505,96.518,-23.329
5.0505,98.524,-23.49
5.0505,100.53,-23.73
5.0505,102.53,-23.958
5.0505,104.54,-24.174
5.0505,106.55,-24.378
5.0505,108.55,-24.567
5.0505,110.56,-24.738
5.0505,112.56,-24.889
5.0505,114.57,-25.016
5.0505,116.57,-25.114
5.0505,118.58,-25.178
5.0505,120.58,-25.193
5.0505,122.59,-25.151
5.0505,124.6,-25.075
5.0505,126.6,-24.972
5.0505,128.61,-24.846
5.0505,130.61,-24.7
5.0505,132.62,-24.537
5.0505,134.62,-24.359
5.0505,136.63,-24.167
5.0505,138.64,-23.966
5.0505,140.64,-23.753
5.0505,142.65,-23.53
5.0505,144.65,-23.305
5.0505,146.66,-9.0718
5.0505,148.66,9.0502
5.0505,150.67,23.242
5.0505,152.67,23.445
5.0505,154.68,23.635
5.0505,156.69,23.824
5.0505,158.69,24.003
5.0505,160.7,24.176
5.0505,162.7,24.34
5.0505,164.71,24.495
5.0505,166.71,24.639
5.0505,168.72,24.771
5.0505,170.72,24.89
5.0505,172.73,24.993
5.0505,174.74,25.079
5.0505,176.74,25.144
5.0505,178.75,25.187
5.0505,180.75,25.191
5.0505,182.76,25.145
5.0505,184.76,25.068
5.0505,186.77,24.963
5.0505,188.77,24.835
5.0505,190.78,24.687
5.0505,192.79,24.523
5.0505,194.79,24.344
5.0505,196.8,24.15
5.0505,198.8,24.085
5.0505,200.81,24.217
5.0505,202.81,24.344
5.0505,204.82,24.465
5.0505,206.82,24.579
5.0505,208.83,24.687
